3.5794209968702774e-19	2.9795933186281187e-19	-5.55681646823193e-18	5.8725912750179616e-18	1.8403493219215214e-17	3.9967215062208194e-19	-3.287567724779027e-17	-5.580040062284953e-17	-6.463990060281445e-17	-6.995828331668202e-17	-8.353026318233135e-17	-1.1040350112952465e-16	-1.4092669237773746e-16	-1.4339200605645188e-16	-7.224385648492057e-17	8.117895500233919e-17	2.090019778822833e-16	1.3184271062523673e-16	-1.4019188519860949e-16	-2.3941434377676263e-16	6.668667627339035e-17	2.778027603692547e-16	-7.472922438257277e-17	-2.8413873872213654e-16	1.7384383805551105e-16	2.1354880039947478e-16	-3.071935859392505e-16	1.874547850319767e-18	3.100203026397566e-16	-2.8341925021474644e-16	-2.8573933696147506e-17	3.122931606224958e-16	-3.264486774755291e-16	8.19167373011275e-17	2.1776313313168046e-16	-3.626888204899017e-16	2.768297055957641e-16	-3.277110965231746e-17	-2.2195384642888526e-16	3.5696705639087044e-16	-3.160163656970998e-16	1.3732874656674531e-16	8.891581927759886e-17	-2.744511129952111e-16	3.505083878385131e-16	-3.057478339598845e-16	1.6244780492054426e-16	2.6211657551412856e-17	-1.9168284987690833e-16	3.0545281325070863e-16	-3.2959584088964314e-16	2.7606382368255993e-16	-1.6535263784319984e-16	2.470479970471679e-17	1.1321193508265708e-16	-2.2018411905543544e-16	2.879020706648069e-16	-2.99013739747652e-16	2.604359479362776e-16	-1.893923069621102e-16	9.459569390645057e-17	7.725955449361599e-18	-1.0249873341225232e-16	1.7544500111326332e-16	-2.289587839091862e-16	2.535048973450519e-16	-2.5669754348310347e-16	2.3040316647073213e-16	-1.9168241216322897e-16	1.3355775557536724e-16	-7.895381243005202e-17	1.6166581224861726e-17	4.1403555532089225e-17	-9.089021515794379e-17	1.3587804548206832e-16	-1.6495395173808109e-16	1.8762800176246694e-16	-1.9789653626552296e-16	2.0456413932526975e-16	-1.9623919364854517e-16	1.86751939059857e-16	-1.7667662721996856e-16	1.5681699535702802e-16	-1.3985539207188653e-16	1.198410642870604e-16	-1.0002470275117141e-16	8.011428620649565e-17	-5.961403581772424e-17	4.743899759680673e-17	-3.213982994383857e-17	1.8047305585473745e-17	-7.835807671707768e-18	-1.098942240515279e-18	9.5704111023749e-18	-1.1265229977491036e-17	1.953235943858295e-17	-2.2891084674896766e-17	2.3179067015772518e-17	-2.5552645716922657e-17
6.112769495955309e-19	-6.642359011977479e-19	-5.314306934823091e-18	9.691569647031113e-18	1.9958152028601232e-17	-3.559562210898246e-18	-4.0421013513040736e-17	-6.694268918839257e-17	-8.226743919751287e-17	-9.746849801689287e-17	-1.2066469554007924e-16	-1.4845421366092854e-16	-1.546447460747956e-16	-9.2288999381482e-17	5.876032724768344e-17	2.185446174631874e-16	1.9864000776530073e-16	-8.169678963868133e-17	-2.9654035337050694e-16	-4.38495570879045e-17	3.2382508997514676e-16	6.541129141583806e-17	-3.6070351673035514e-16	3.8743903323140494e-17	3.61315675588556e-16	-2.5337235222305937e-16	-1.8919604598988137e-16	4.151664660641601e-16	-1.9176790045534761e-16	-2.24901209069216e-16	4.387984871184849e-16	-2.901780155648993e-16	-7.336908822078296e-17	3.8015458249770282e-16	-4.418247721892985e-16	2.503159558713507e-16	6.848772522459958e-17	-3.428596967330563e-16	4.566197808148602e-16	-3.789306703727805e-16	1.7180264193754328e-16	8.959775928769326e-17	-3.05884261318691e-16	4.311265553594726e-16	-4.351138547671219e-16	3.325745280065989e-16	-1.7679463759649385e-16	-1.6656323026549283e-17	1.8790414751879414e-16	-3.1724903767084608e-16	3.9130146351403465e-16	-4.1397188967515147e-16	3.7915466522538343e-16	-3.1694485710930835e-16	2.2971186718241855e-16	-1.2413321411512143e-16	2.816338623136438e-17	6.694827979420157e-17	-1.3828738289249323e-16	2.0612633353567576e-16	-2.4158059638338096e-16	2.773764172790518e-16	-2.9973432669404596e-16	3.1919224450697047e-16	-3.2643259671669414e-16	3.2028576672011855e-16	-3.1912239772845985e-16	3.0921569096850816e-16	-3.1676533672183523e-16	2.9787898311131623e-16	-2.88856327991796e-16	2.868697451948298e-16	-2.874791938834129e-16	2.7699650456726385e-16	-2.678786378303849e-16	2.6677331204488143e-16	-2.5723219597619308e-16	2.4836504751527805e-16	-2.3483845176114274e-16	2.1149115079488344e-16	-1.8999991274752066e-16	1.53723958910914e-16	-1.1697556093468053e-16	5.629337428541192e-17	-9.152248433862629e-18	-4.990981738906687e-17	1.0016271798540684e-16	-1.5223220204784523e-16	1.855344211301371e-16	-1.978766369403101e-16	1.8950059150826334e-16	-1.57519202352172e-16	9.365636437568632e-17	-2.217166220390352e-17	-5.863511051508889e-17	1.3232413298923227e-16	-1.6839191218358238e-16	1.5523877198446543e-16	-1.1166092517826615e-16
-5.099873489440606e-19	1.333786489328615e-19	7.469057467675675e-18	2.868915112353604e-19	-2.2967125241222535e-17	-3.488051657407889e-17	-3.072478793381021e-17	-1.7908276149289863e-17	-9.083670990527954e-18	-1.6217838979690586e-17	-4.924461615506254e-17	-1.1026616429003803e-16	-1.697012802278467e-16	-1.5339793213768276e-16	-4.2548623625965205e-18	2.0001950243916584e-16	2.0996502977464627e-16	-9.456699732680717e-17	-2.9802046984793924e-16	3.5115159467105335e-17	3.3099838284926397e-16	-9.65686634668215e-17	-3.321577264077161e-16	2.6627012703792503e-16	1.7768986609243037e-16	-4.1398359052087965e-16	1.7446827081594092e-16	2.4793318152638924e-16	-4.402691895775453e-16	2.720969844918927e-16	1.0004147835756391e-16	-3.99677265211717e-16	4.528347020371223e-16	-2.5831735961569937e-16	-5.534388729075596e-17	3.3363350309928113e-16	-4.72216830059832e-16	4.4042631693432073e-16	-2.793591817892889e-16	4.748415533801947e-17	1.7700155929795835e-16	-3.5054655510001447e-16	4.465261286895504e-16	-4.726675751055859e-16	4.244520841923952e-16	-3.417643781856923e-16	2.3266612039091287e-16	-1.074970850439705e-16	6.6380574715140695e-18	1.023063362491864e-16	-1.7213692946539898e-16	2.339725411824905e-16	-2.852179144926119e-16	3.0902644759047925e-16	-3.321902145664163e-16	3.271819182121571e-16	-3.3274043444108685e-16	3.3288242910247844e-16	-3.283212617224932e-16	2.9988434471096724e-16	-2.6969301906130566e-16	2.298565590746916e-16	-1.850585718547728e-16	1.3840197595947168e-16	-9.00372157667832e-17	-1.1300361556283384e-17	6.7933472259404e-17	-1.683928986631835e-16	2.30856951741837e-16	-2.8335180512092723e-16	3.160805945625454e-16	-2.6160988184234613e-16	1.952891241762037e-16	-8.529708725947289e-17	-4.287120117037555e-17	1.5996599138288433e-16	-2.531131699400489e-16	2.4889598087568944e-16	-1.5853048115010713e-16	8.492651788939516e-18	1.4897957374673699e-16	-2.210338197309868e-16	1.8019569503605603e-16	-3.669077010176138e-17	-1.3338404005913198e-16	2.1803091313058422e-16	-1.2372364083710347e-16	-6.741946927372215e-17	2.060143113322516e-16	-1.5097327666193137e-16	-3.0536844185523154e-17	1.8063437175474998e-16	-1.0934590007618068e-16	-8.701725528895373e-17	1.4655402433359274e-16	9.373375114153077e-18	-1.3966695723496516e-16	3.316692540415107e-17	1.3805210142308899e-16
2.283662648883637e-19	-2.828866884478618e-19	-1.0831062891746007e-18	4.471516008672745e-18	1.0442578898374202e-17	2.4180259862779977e-17	3.395917472420244e-17	4.2737024858802944e-17	6.099319398886256e-17	9.006434519463614e-17	1.1514350697636726e-16	9.813237425211347e-17	1.7726418404892073e-18	-1.3817538692608885e-16	-1.8466200301138415e-16	1.3368123100507176e-17	2.362856751183877e-16	8.855287866150979e-17	-2.681352972081451e-16	-9.017022853379087e-17	3.149031501034201e-16	-4.1268338773875165e-17	-3.1669704290865553e-16	2.7066345340783643e-16	1.0386642684158327e-16	-3.813283917431949e-16	3.0972901067111823e-16	2.430819661442038e-17	-3.338604841651681e-16	4.355061983911116e-16	-2.806798338506327e-16	-8.402624656626248e-18	2.883643846856399e-16	-4.430868192864835e-16	4.555422214913356e-16	-3.324427435766205e-16	1.4447278278356724e-16	6.30163315128124e-17	-2.4187298548267157e-16	3.7005038338135864e-16	-4.604411117054151e-16	4.596731757363052e-16	-4.582471818607878e-16	4.360787531871632e-16	-4.02851226057855e-16	3.7121314794351717e-16	-3.215869917216369e-16	3.187277438692198e-16	-3.1166864137473492e-16	3.0309739597357447e-16	-3.2497496402749097e-16	3.28080788483627e-16	-3.3906608608260014e-16	3.849791997155716e-16	-3.907266529594651e-16	4.0510918053487786e-16	-3.6282343822521854e-16	2.93839347091223e-16	-1.855297893008756e-16	4.096151107886206e-17	1.3472864956497917e-16	-2.4559549534263755e-16	3.34737510920087e-16	-3.2364356481174857e-16	1.6715527234736863e-16	1.1790409910844174e-17	-2.3512136476202853e-16	3.0077669399540884e-16	-1.9706758880491242e-16	-3.794625528774359e-17	2.5798680270620406e-16	-2.3732296329472726e-16	1.6938854389994632e-17	2.2801373089970883e-16	-2.1101949932274257e-16	-4.1900282979886404e-17	2.5813120403420646e-16	-1.237723138003169e-16	-1.622988075835184e-16	1.679504508647717e-16	1.4908512359227016e-16	-1.830762640108948e-16	-1.2623758241963617e-16	1.2890391310685368e-16	1.883569871903787e-16	-6.476997092498659e-17	-1.714168458395083e-16	-1.1240817916699983e-16	1.1747688448350773e-16	1.685272612472471e-16	1.133810885168838e-16	3.23145148524303e-17	-1.1792419478918536e-16	-1.3046182538438702e-16	-1.528051478048104e-16	-1.5762547591370555e-16	-7.99737609882375e-17	-1.221040195785618e-16	-1.213154836415047e-16
9.576624677789598e-20	-3.329395881975405e-19	-2.730613659304757e-19	5.638492463633639e-19	-1.9444497002680494e-18	9.765163330715223e-18	1.9243138984253252e-17	2.487537977502217e-18	-3.348985769288038e-17	-7.517107214340147e-17	-8.772038475592927e-17	-2.323937020272312e-17	1.0718614896213336e-16	1.4638623791490005e-16	-4.0929201354285177e-17	-1.9359899429678078e-16	-1.7545073559595536e-17	2.403140323862804e-16	-2.139731098153108e-17	-2.571647849791232e-16	1.8877108037915425e-16	1.6720268943983783e-16	-3.4203760531621555e-16	1.5880113747685145e-16	1.9085060658320644e-16	-3.656885906671641e-16	2.966664976484158e-16	-4.0011073998784524e-17	-2.4666141096188945e-16	3.9827539268296123e-16	-4.050617339141807e-16	2.875532284147768e-16	-8.61716456681076e-17	-1.1840519757454806e-16	2.8107613500911093e-16	-3.8917099666367697e-16	4.466634681619809e-16	-4.614542179355196e-16	4.462034792065427e-16	-4.3542791141342904e-16	3.7959685401464525e-16	-3.7661479358540944e-16	3.4996846916451527e-16	-3.854744109168633e-16	3.712139281672334e-16	-4.1379882906903473e-16	4.21132353564238e-16	-4.244130000131181e-16	4.015796680317841e-16	-3.610542620126311e-16	2.6650258660609016e-16	-1.1591035116325896e-16	-9.668756866033779e-17	2.725348793545019e-16	-3.5859041880509434e-16	3.3521341967482114e-16	-1.6853397124716937e-16	-8.090113289114085e-17	3.178661279010706e-16	-3.4013708532045253e-16	1.1295134077261448e-16	2.1672012446116003e-16	-3.5747298879757144e-16	5.857071483347723e-17	2.6769620691428516e-16	-2.369919494046041e-16	-1.0453378447458357e-16	2.931547043147622e-16	2.217388319926811e-17	-2.8074489009779865e-16	-7.615545398749289e-17	2.3429872327247643e-16	1.3839888368149199e-16	-8.118224350265484e-17	-2.0902832090474792e-16	-1.8185281408504609e-16	9.99263989874903e-17	1.5883223114158448e-16	2.3200067380185385e-16	1.2088469122453727e-16	9.690606035414709e-17	-3.227193428931771e-18	1.235091538276415e-17	-3.1951210192476e-17	5.674432898502498e-17	1.6678946142878916e-17	1.5229921596926895e-16	1.2339143026843335e-16	1.3152091378294401e-16	1.5717150060225236e-17	-1.7635088699900059e-16	-3.126141834257225e-17	8.652505814663388e-17	2.479989705496419e-17	-8.025364537065223e-17	6.653341662099772e-17	-5.3237591581773406e-17	6.351669997727238e-17	-1.0958396129219119e-16
-2.5669823621614615e-19	-6.705125834333146e-19	9.092621422002968e-19	3.793112352244346e-19	-2.9092686491886683e-18	2.6807818867892283e-18	7.925885975742649e-19	-3.016996263849166e-17	-2.3594903370261222e-17	3.580297519533426e-17	7.554816098523667e-17	9.685713208493761e-18	-1.0486125016338976e-16	-7.389664333738595e-17	1.3706799850212944e-16	8.706726282510389e-17	-1.7254199158348658e-16	-4.737059325236131e-17	2.2582736630933126e-16	-1.338290457619332e-16	-1.6842217925592755e-16	3.012505634683279e-16	-1.6529206246971838e-16	-9.714696029490958e-17	3.222636895219639e-16	-3.243559364988128e-16	1.839474775219893e-16	3.558028704033933e-17	-2.440855407505778e-16	3.591916806638145e-16	-4.000347478510551e-16	3.676280834251717e-16	-3.013623409417456e-16	2.003649740857008e-16	-1.2015814018508257e-16	5.2539239527377895e-17	5.00473091631536e-18	-2.635806152075916e-17	2.5895127908640748e-17	-8.468411170952225e-18	-1.8379621218183717e-17	1.2410130847189926e-16	-2.230604491178611e-16	3.245608436321448e-16	-3.8221301145778483e-16	4.164894411720075e-16	-3.760155711142118e-16	2.0936827906594358e-16	3.1376498609459086e-18	-2.1262394770121502e-16	3.8080799464970576e-16	-3.2623969712919954e-16	2.6809378897760035e-17	2.696039958022942e-16	-3.130502316969827e-16	-6.043534784906313e-18	3.1818271099233365e-16	-2.3929575423050493e-16	-1.9683727249375452e-16	3.011439653827183e-16	1.1204450813582252e-16	-2.5511969327125106e-16	-1.7166816348573399e-16	1.8259945280832416e-16	2.9361890103887664e-16	1.1014169635648293e-16	-1.44437404870491e-16	-2.0683051742503579e-16	-1.99030623281839e-16	-1.3236447770465658e-16	-4.629079819427508e-18	1.041502121980738e-16	8.224793359452291e-17	9.128994887910674e-17	7.891013045053e-17	-5.770266090327663e-17	-6.57867542813638e-17	-2.252133589511651e-16	-8.473609586358664e-17	4.635503372679543e-17	1.8361472288689533e-16	-1.0770344398794654e-16	-6.875300290551036e-17	9.950021312582366e-17	-6.11684210159995e-17	1.2104795092383775e-17	-3.970300293755053e-17	9.021470653594038e-17	-1.4005249056752453e-16	4.6979835791732414e-17	5.663025039744139e-17	1.49754980748424e-16	2.2895225603506538e-17	4.495347667000587e-17	1.5368512962026531e-16	-6.591630921974973e-17	-6.059784022922853e-17	8.589178176686248e-17	-3.835139259411479e-17
-5.376502964120135e-19	-5.237646493492121e-19	1.6061744112978497e-18	2.8490765463774435e-20	-1.705517921638222e-18	1.750009935856815e-18	-4.360632334116201e-18	-1.890721664759292e-17	2.617973597493599e-17	2.1261722647119543e-17	-5.714976648229731e-17	-3.431004860589661e-17	8.690499700684383e-17	4.145577829743755e-17	-1.336596324308883e-16	1.1914032091336414e-17	1.5215546657306262e-16	-1.3817751978659726e-16	-4.837792094116766e-17	2.355935805126616e-16	-2.028466546103247e-16	2.793470512422931e-18	1.9928115702051983e-16	-2.8357580133970776e-16	2.7671283920488e-16	-1.404448751613215e-16	-4.47381524025806e-17	1.8989989230841735e-16	-3.188469799185802e-16	3.613636064990687e-16	-3.749059130237793e-16	3.633503490515662e-16	-3.5183893403288366e-16	3.504766174501436e-16	-3.392714467220363e-16	3.5468944307181505e-16	-3.7165748102564803e-16	4.0106400553321374e-16	-4.067934753962489e-16	4.021168577431281e-16	-3.0450580892192115e-16	1.4985187925268775e-16	2.8013814065551266e-17	-2.2351701110742293e-16	3.747333103792301e-16	-3.257533742111958e-16	7.247009759216779e-17	1.786850251995956e-16	-3.940635079827677e-16	1.558319449598408e-16	2.148472021863416e-16	-2.945973653759906e-16	-8.450680171328348e-17	3.353987495360085e-16	5.2874060159624333e-17	-3.0466857331350106e-16	-1.5474067215466066e-16	1.503378709875768e-16	2.8788846544250917e-16	1.136042381680872e-16	-9.199314715699841e-17	-2.4054122870520496e-16	-3.0457363830338115e-16	-2.716426056894876e-16	-2.246075728277832e-16	-2.0097806342577804e-16	-2.2013116420099205e-16	-2.0461864844461664e-16	-1.3596287932457795e-16	-1.1838643222398288e-16	4.7556404568697014e-17	2.325768517625631e-16	9.119282155002575e-18	-2.3118052681663425e-16	1.6258913013026855e-16	-2.960311852786782e-17	-1.7446585396139317e-17	5.4346597728613536e-17	-3.516275675285031e-17	-6.324546131199686e-17	1.4952321369206403e-16	-3.38687077986722e-17	-6.245653457331453e-17	-1.908500434012687e-16	-4.0899052488098943e-17	-8.763580473974909e-17	1.8368548736221007e-16	-1.1167472622874632e-16	8.309178543302604e-17	1.3155070959265004e-17	-1.4311863789118626e-16	1.1990153067189897e-17	8.094137619514952e-17	-1.209536292208713e-16	1.6060634568641636e-17	-5.360017258636278e-17	-7.505779327844582e-17	1.467162541435848e-17	-1.7045114602309206e-17
-6.311600928253046e-19	3.141474485101526e-20	1.6089154490246809e-18	-7.911661172798486e-19	-6.356263322078678e-20	5.211678156281154e-18	-5.817453854987066e-18	1.262334900170092e-18	2.3882535358865443e-17	-3.4128364217991625e-17	5.6990618181797964e-18	6.108245420036441e-17	-5.634350967741519e-17	-4.618323560049306e-17	1.1470545160406207e-16	-5.182436722348161e-17	-8.34478164948701e-17	1.8072937771106338e-16	-1.0691775825034702e-16	-3.93751903718341e-17	2.0595822397239157e-16	-2.5812190035200294e-16	1.8762856732086612e-16	-5.2410623295159075e-17	-9.22690676206393e-17	2.1298220188570507e-16	-2.627760644818884e-16	3.166614709301352e-16	-3.240172634569041e-16	3.2713007049657e-16	-3.2773619912714707e-16	3.300233708468638e-16	-3.480517821419405e-16	3.655705059411969e-16	-3.761616597535423e-16	3.6157250404659974e-16	-3.1213181600587563e-16	1.9892042697829498e-16	-2.8251767370579775e-17	-2.1986851792364523e-16	3.1230649771261737e-16	-4.073651705344804e-16	1.178141338331498e-16	1.815988627270483e-16	-3.5403449971993085e-16	1.6905710226665572e-16	2.220931049749136e-16	-2.6817200032758274e-16	-1.7405933059467378e-16	3.1784522961757655e-16	1.7609478980455403e-16	-2.162423723674795e-16	-3.181013981960729e-16	-3.30720913950111e-17	1.5621221112384844e-16	2.5093006483638123e-16	1.910910933897692e-16	1.777297563114853e-16	1.0619899551181163e-16	7.62621758264564e-17	4.5684147496614526e-17	1.342247748970835e-16	2.388520467264587e-16	2.3041390793941023e-16	6.855775420878213e-17	-1.8990132019758234e-16	-1.476185459100458e-16	1.497977725570895e-16	-9.763852806219812e-17	3.695161286036808e-17	2.999840212550104e-17	-5.42452799302123e-17	2.045114491752169e-17	7.048811116180082e-17	1.0392500944110413e-17	-1.4920887480023953e-16	-1.0508908052679546e-16	-1.4647428375726128e-16	-8.190365437957487e-17	1.1085736521015625e-16	-2.83924101715617e-17	5.985682683467922e-17	-4.958660727742275e-17	-1.8258955510188945e-16	4.614350091469091e-17	-1.4593581254287634e-18	6.361440618480709e-17	-2.9404850238421625e-17	3.5525158757476655e-17	1.2146670898507077e-16	-8.57010168743565e-17	1.1142450193992544e-16	-2.2224209372737212e-17	-7.130821651130271e-17	9.624851945195674e-17	-8.466119184083622e-17	7.176204360351124e-18	8.448554904322101e-17	-6.95428452263118e-17
-6.985932252068702e-19	6.006079734355661e-19	2.1439608965857003e-18	-2.2145217698672545e-18	-2.5824558222473087e-18	7.174247490020359e-18	-8.004832981435199e-18	1.7139382228716506e-17	-8.057473661685737e-18	-1.506762528050458e-17	3.733543051122626e-17	-4.82819550042973e-17	8.553426072988026e-18	6.45572939410788e-17	-9.971122888005668e-17	6.116374536444458e-17	4.2115340550846904e-17	-1.646699906646269e-16	1.4612686541347283e-16	-1.1091384830440193e-16	1.3101909582795464e-17	1.0335441661428214e-16	-2.216197632413268e-16	2.311181636737322e-16	-2.4176021607265225e-16	2.456132500789887e-16	-2.111054205208146e-16	2.1352108886292563e-16	-1.857352919754987e-16	2.197367690856049e-16	-2.386765343440644e-16	2.66114612386221e-16	-3.122539683549936e-16	3.469324107091993e-16	-3.1827535471762607e-16	2.239015240997392e-16	-3.1746640621052915e-17	-1.9301763513302205e-16	3.469008451386325e-16	-2.5265422398792287e-16	-5.4254528750090804e-17	3.678792277031099e-16	-2.3825583209127017e-16	-1.9048850418679659e-16	2.9627616227190235e-16	9.540868167949681e-17	-2.8504433816924326e-16	-1.9003979483640547e-16	1.3587038780933357e-16	3.243428280849674e-16	1.8329270297924365e-16	5.993742124223549e-17	-1.1428836843102794e-16	-2.2497081752881244e-16	-2.391581083645262e-16	-2.4270803156359796e-16	-1.7728510067828522e-16	-5.318932885607207e-18	7.907251663134107e-17	2.839502445247165e-16	1.299305699270875e-16	-1.534743261505674e-16	-3.173464704724051e-17	1.356340596480645e-16	-1.794696646540667e-16	2.281001447319495e-16	-9.099801650790758e-17	1.0652321779679243e-16	-3.600578925993911e-17	-8.010107589326629e-17	-8.345176408929713e-17	-1.669832998976052e-16	-5.645979758491742e-17	-9.964762927378893e-17	1.4077193099822741e-16	-7.924762708595318e-17	-3.927987968626388e-18	1.5740995066000527e-16	5.765727162795957e-17	-4.0354484083469056e-18	5.2688650948114316e-17	8.372919422956686e-17	4.922425277120756e-17	-9.003498315925694e-18	1.5876161801248393e-16	-4.354240112459213e-17	4.4654498033134195e-17	-4.500405684671474e-17	3.8491852112796825e-18	1.3689135955408675e-16	-1.5754473259460595e-16	1.0364150085055548e-16	-1.5737904953874217e-18	-7.261377733958106e-17	8.763253611718885e-17	-5.558554956542531e-17	-3.515043773864871e-17	1.1708876140360958e-16	-8.138912705023892e-17
-7.75687550998858e-19	4.542718352057486e-19	3.1470363925044803e-18	-6.00056355785983e-19	-5.036219997607107e-18	5.647197560264823e-18	-1.4475341040627617e-17	1.1243674170304882e-17	-2.906059547499966e-17	3.1698075434783816e-17	-1.8033112798953475e-17	-3.3244528762774597e-18	4.0494222807619703e-17	-7.663520026138745e-17	8.509420670292324e-17	-5.3373238849210816e-17	-4.5217604144915434e-17	1.158807597221042e-16	-1.67750071553158e-16	1.4365228139336752e-16	-1.0685473433762324e-16	6.926475037308959e-17	-2.0100105805329226e-17	-2.524158205610195e-17	7.215484369864399e-17	-1.2126623534512338e-16	1.139208790979148e-16	-1.1040937457688434e-16	8.291641668825777e-17	-4.387057024918979e-17	-3.825766265613838e-17	1.5351616014580995e-16	-2.522004269645757e-16	3.205945258747438e-16	-2.598800379681457e-16	5.70464580384757e-17	1.957545084725028e-16	-3.124077822430571e-16	1.5820230858289724e-16	2.4567608866934197e-16	-2.6916514289881024e-16	-8.858274394855565e-17	3.035697322142312e-16	1.5163615995931685e-16	-1.7217098481421563e-16	-2.9418673227183993e-16	-1.145686856384903e-16	1.38667832846884e-16	2.599595236518306e-16	2.7442861655916283e-16	2.255088670779074e-16	1.9805855396168614e-16	2.741849423158777e-16	1.6345320732119305e-16	3.3029577925638386e-18	-1.8843105375776406e-16	-1.8394769169890197e-16	5.405122925567406e-17	2.1265091986594164e-16	-2.269818276856655e-16	5.4651634180981805e-17	-1.444707466375776e-16	1.0309283995650324e-16	-1.8379790952638932e-16	-7.374069628489307e-17	5.295030621229532e-17	1.5695064801582207e-16	1.8055263482147017e-16	1.0832582306560388e-16	-1.145205900491142e-16	8.103667891353536e-17	-1.102302516864943e-16	1.0783835038355161e-16	1.475817935562969e-16	-7.741873811056165e-17	6.648865142970394e-17	-1.6040050531957525e-16	4.9079599236714106e-17	-7.380143450980813e-17	8.368326403099995e-17	-5.720195878028059e-17	1.3841584265271137e-16	-5.687573033269771e-17	-4.37221124054219e-17	8.954843325098505e-17	-5.464298056706696e-17	1.5735042330362146e-16	-6.619866944020183e-17	4.760882226866721e-17	3.8716204068683883e-17	-1.0417975856691961e-16	9.264687472046531e-17	-3.7482335980570763e-17	-1.0869337917006598e-16	1.2669323380796121e-16	-5.3190766026679276e-17	-3.4459486555065735e-17	1.4274849810069231e-16	-1.048441137567982e-16
